r,rho,m,P
7.193719371937222,0.0001913156659355332,9.918523680280224,0.00018622131479890955
7.194719471947223,0.0001910332787513295,9.918648031632506,0.00018585491461104087
7.195719571957224,0.00019075124442558038,9.918772233942589,0.000185489152416611
7.196719671967225,0.00019046956257374616,9.918896287342706,0.00018512402721861424
7.1977197719772255,0.0001901882328116765,9.91902019196501,0.00018475953802148218
7.198719871987227,0.00018990725475561264,9.919143947941578,0.00018439568383108517
7.199719971997228,0.00018962662802218434,9.919267555404403,0.00018403246365472672
7.200720072007228,0.00018934635222841084,9.919391014485399,0.00018366987650114358
7.20172017201723,0.00018906642699170113,9.919514325316396,0.00018330792138050419
7.202720272027231,0.0001887868519298515,9.919637488029151,0.00018294659730440452
7.203720372037231,0.00018850762666104798,9.91976050275534,0.00018258590328586928
7.204720472047232,0.00018822875080386241,9.919883369626554,0.00018222583833934588
7.205720572057234,0.0001879502239772556,9.920006088774308,0.00018186640148070646
7.2067206720672345,0.00018767204580057476,9.920128660330036,0.00018150759172724372
7.207720772077235,0.0001873942158935532,9.920251084425093,0.00018114940809766853
7.208720872087237,0.00018711673387631134,9.920373361190753,0.00018079184961211007
7.209720972097237,0.00018683959936935412,9.920495490758215,0.0001804349152921112
7.210721072107239,0.00018656281199357357,9.92061747325859,0.00018007860416062986
7.211721172117239,0.00018628637137024613,9.920739308822915,0.00017972291524203445
7.21272127212724,0.00018601027712103122,9.920860997582144,0.00017936784756210052
7.2137213721372415,0.00018573452886797525,9.920982539667158,0.0001790134001480145
7.214721472147243,0.00018545912623350673,9.92110393520875,0.0001786595720283658
7.215721572157243,0.00018518406884043858,9.92122518433764,0.00017830636223314854
7.216721672167244,0.0001849093563119656,9.921346287184464,0.00017795376979375677
7.217721772177246,0.00018463498827166625,9.92146724387978,0.00017760179374298526
7.218721872187247,0.00018436096434350149,9.921588054554068,0.00017725043311502667
7.219721972197247,0.00018408728415181377,9.921708719337726,0.00017689968694546872
7.2207220722072485,0.0001838139473213267,9.921829238361074,0.00017654955427129232
7.22172217221725,0.00018354095347714584,9.921949611754352,0.00017620003413087136
7.22272227222725,0.00018326830224475783,9.922069839647722,0.00017585112556396993
7.223722372237251,0.00018299599325002864,9.922189922171269,0.00017550282761173868
7.224722472247253,0.00018272402611920518,9.92230985945499,0.00017515513931671555
7.225722572257254,0.00018245240047891343,9.92242965162881,0.0001748080597228219
7.226722672267254,0.00018218111595615961,9.922549298822576,0.0001744615878753626
7.2277227722772555,0.00018191017217832718,9.922668801166047,0.00017411572282102067
7.228722872287257,0.00018163956877317942,9.922788158788913,0.00017377046360785936
7.229722972297258,0.00018136930536885758,9.922907371820779,0.0001734258092853181
